"","...1","primary","checked_by","needs_review","study","doi","taxon","phylum","common_name","number_of_populations","ecosystem","dispersal_mode","acclimation_time","envtl_data_reported","year","source_population","latitude","longitude","life_history_stage","sex","acclimation_temperature_1","acclimation_temperature_2","measurement_level","thermal_limit_type","thermal_limit_1","thermal_limit_2","thermal_limit_error_type","thermal_limit_error_1","thermal_limit_error_2","n_1","n_2","figure_table","notes","max_temp","min_temp","mean_temp","temp_range","upper_lower","sd1i","sd2i","yi","vi","ni"
"416",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",26,32,"individual","CTmin",5.8,7.7,"std_dev",0.41,0.47,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"lower",0.41,0.47,4.19156627278952,0.426153796986444,2400
"417",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",26,34,"individual","CTmin",5.8,9.6,"std_dev",0.41,0.49,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"lower",0.41,0.49,8.18360451560589,1.24952304779742,2400
"418",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",32,34,"individual","CTmin",7.7,9.6,"std_dev",0.47,0.49,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"lower",0.47,0.49,3.85035413241955,0.380420449084006,2400
"419",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",2,7,"individual","CTmax",28.6,32,"std_dev",1.05,0.73,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",1.05,0.73,3.65817482962428,0.356370718068277,2400
"420",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",2,12,"individual","CTmax",28.6,33.6,"std_dev",1.05,0.87,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",1.05,0.87,5.0452318405315,0.557572738745215,2400
"421",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",2,22,"individual","CTmax",28.6,38.2,"std_dev",1.05,0.45,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",1.05,0.45,11.5628133202333,2.3616441979761,2400
"422",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",2,26,"individual","CTmax",28.6,40.4,"std_dev",1.05,0.33,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",1.05,0.33,14.7514855953122,3.76010545447839,2400
"423",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",2,32,"individual","CTmax",28.6,41.8,"std_dev",1.05,0.29,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",1.05,0.29,16.6732129146335,4.7666004816117,2400
"424",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",2,34,"individual","CTmax",28.6,41.3,"std_dev",1.05,0.71,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",1.05,0.71,13.7862889434348,3.30102938053119,2400
"425",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",7,12,"individual","CTmax",32,33.6,"std_dev",0.73,0.87,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.73,0.87,1.93845772113807,0.195960305610663,2400
"426",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",7,22,"individual","CTmax",32,38.2,"std_dev",0.73,0.45,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.73,0.45,9.94780843836581,1.78264821210703,2400
"427",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",7,26,"individual","CTmax",32,40.4,"std_dev",0.73,0.33,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.73,0.33,14.4270310525623,3.60232041652663,2400
"428",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",7,32,"individual","CTmax",32,41.8,"std_dev",0.73,0.29,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.73,0.29,17.1664712521342,5.04479558750583,2400
"429",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",7,34,"individual","CTmax",32,41.3,"std_dev",0.73,0.71,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.73,0.71,12.5658278960592,2.76500051188965,2400
"430",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",12,22,"individual","CTmax",33.6,38.2,"std_dev",0.87,0.45,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.87,0.45,6.46182975051934,0.829254062078281,2400
"431",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",12,26,"individual","CTmax",33.6,40.4,"std_dev",0.87,0.33,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.87,0.33,10.0553608130112,1.81850468466402,2400
"432",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",12,32,"individual","CTmax",33.6,41.8,"std_dev",0.87,0.29,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.87,0.29,12.3030670644243,2.6560909865287,2400
"433",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",12,34,"individual","CTmax",33.6,41.3,"std_dev",0.87,0.71,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.87,0.71,9.43475699431462,1.61691065902948,2400
"434",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",22,26,"individual","CTmax",38.2,40.4,"std_dev",0.45,0.33,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.45,0.33,5.42451498914061,0.623756047790186,2400
"435",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",22,32,"individual","CTmax",38.2,41.8,"std_dev",0.45,0.29,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.45,0.29,9.2525607366533,1.56016466975764,2400
"436",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",22,34,"individual","CTmax",38.2,41.3,"std_dev",0.45,0.71,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.45,0.71,5.07425647025698,0.562467978765747,2400
"437",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",26,32,"individual","CTmax",40.4,41.8,"std_dev",0.33,0.29,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.33,0.29,4.38477101332803,0.453770280655362,2400
"438",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",26,34,"individual","CTmax",40.4,41.3,"std_dev",0.33,0.71,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.33,0.71,1.58164790002213,0.17502683466074,2400
"439",430,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","NH",42.896804,-70.821065,"adult","uncertain",32,34,"individual","CTmax",41.8,41.3,"std_dev",0.29,0.71,15,15,"table3","hardening temps not included in original extraction",18.40999985,2.598999977,10.18599987,15.81099987,"upper",0.29,0.71,-0.897026000052393,0.146744260746167,2400
"440",431,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",2,7,"individual","CTmax",30.8,34.6,"std_dev",1.44,0.65,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",1.44,0.65,3.30940671181484,0.315869546403419,2400
"441",433,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",2,12,"individual","CTmax",30.8,34.9,"std_dev",1.44,0.93,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",1.44,0.93,3.29092925270133,0.313836922438089,2400
"442",434,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",2,22,"individual","CTmax",30.8,39.4,"std_dev",1.44,0.2,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",1.44,0.2,8.13925374438292,1.23745752525752,2400
"443",435,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",2,26,"individual","CTmax",30.8,41.4,"std_dev",1.44,0.33,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",1.44,0.33,9.87248030363785,1.75776445576196,2400
"444",436,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",2,32,"individual","CTmax",30.8,42.4,"std_dev",1.44,0.84,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",1.44,0.84,9.57404855218172,1.66104009465888,2400
"445",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",2,34,"individual","CTmax",30.8,42.5,"std_dev",1.44,0.96,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",1.44,0.96,9.30187470013474,1.57541454895011,2400
"446",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",7,12,"individual","CTmax",34.6,34.9,"std_dev",0.65,0.93,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.65,0.93,0.36379945088253,0.135539167341041,2400
"447",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",7,22,"individual","CTmax",34.6,39.4,"std_dev",0.65,0.2,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.65,0.2,9.7114237746355,1.70519586217593,2400
"448",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",7,26,"individual","CTmax",34.6,41.4,"std_dev",0.65,0.33,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.65,0.33,12.8349941348971,2.87895124071404,2400
"449",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",7,32,"individual","CTmax",34.6,42.4,"std_dev",0.65,0.84,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.65,0.84,10.104581705884,1.83504285751475,2400
"450",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",7,34,"individual","CTmax",34.6,42.5,"std_dev",0.65,0.96,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.65,0.96,9.37581085931505,1.5984304878275,2400
"451",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",12,22,"individual","CTmax",34.9,39.4,"std_dev",0.93,0.2,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.93,0.2,6.50893233180888,0.83943666833445,2400
"452",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",12,26,"individual","CTmax",34.9,41.4,"std_dev",0.93,0.33,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.93,0.33,9.06308406693612,1.50232488007252,2400
"453",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",12,32,"individual","CTmax",34.9,42.4,"std_dev",0.93,0.84,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.93,0.84,8.234549222389,1.26346334826579,2400
"454",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",12,34,"individual","CTmax",34.9,42.5,"std_dev",0.93,0.96,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.93,0.96,7.82365369919552,1.15349262008226,2400
"455",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",22,26,"individual","CTmax",39.4,41.4,"std_dev",0.2,0.33,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.2,0.33,7.13148845821686,0.980968793828004,2400
"456",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",22,32,"individual","CTmax",39.4,42.4,"std_dev",0.2,0.84,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.2,0.84,4.78041765794089,0.514206549739217,2400
"457",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",22,34,"individual","CTmax",39.4,42.5,"std_dev",0.2,0.96,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.2,0.96,4.34972703015346,0.448668753947461,2400
"458",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",26,32,"individual","CTmax",41.4,42.4,"std_dev",0.33,0.84,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.33,0.84,1.52458622873009,0.172072719480558,2400
"459",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",26,34,"individual","CTmax",41.4,42.5,"std_dev",0.33,0.96,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.33,0.96,1.49096079571204,0.170382734905838,2400
"460",437,"SS/MK","NA","y","Fangue_et_al_2006","10.1242/jeb.02260","Fundulus_heteroclitus","Chordata","killfish",2,"ocean","direct","<1","no","2004","GA",31.12527778,-81.436621,"adult","uncertain",32,34,"individual","CTmax",42.4,42.5,"std_dev",0.84,0.96,15,15,"table3","hardening temps not included in original extraction",29.49699974,13.63000011,21.9659996,15.86699963,"upper",0.84,0.96,0.107864136000552,0.133527244530586,2400
"461",392,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12609","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<1","yes",NA,"6805A",-19.3629,146.4769,"adult","uncertain",30,35,"individual","CTmax",39.3142857,40.31428571,"std_dev",0.88043446,0.350491021345706,14,14,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 35",31.375,13.525,23.3,17.85,"upper",0.88043446,0.350491021345706,1.44882605891993,0.180341016946526,290
"462",393,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12609","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<1","yes",NA,"5220D",-19.2093,146.4113,"adult","uncertain",30,35,"individual","CTmax",41.5692308,41.75,"std_dev",0.38812501,0.360254000694675,13,13,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 37",28.675,11.75,20.975,16.925,"upper",0.38812501,0.360254000694675,0.46748863497958,0.158048954304521,290
"463",394,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12609","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<1","yes",NA,"5220A",-19.0178,146.1549,"adult","uncertain",30,35,"individual","CTmax",41.8444444,41.1658051788889,"std_dev",1.00636861,0.310120570301041,9,9,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 39",27.025,10.3,19.3,16.725,"upper",1.00636861,0.310120570301041,-0.867861059507012,0.243143967183573,290
"464",395,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12611","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<3","yes",NA,"5220E",-18.9583,146.1523,"adult","uncertain",30,35,"individual","CTmax",41.6625,41.95,"std_dev",0.26044833,0.206559111797729,16,16,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 41",27.225,10.7,19.625,16.525,"upper",0.26044833,0.206559111797729,1.19224882702793,0.14721026977421,290
"465",396,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12613","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<5","yes",NA,"6101A",-18.9106,146.2508,"adult","uncertain",30,35,"individual","CTmax",39.8636364,40.3090909090909,"std_dev",1.94693232,2.01764939741995,11,11,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 43",32.025,15.5,24.5,16.525,"upper",1.94693232,2.01764939741995,0.216130936056812,0.1828798313982,290
"466",397,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12615","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<7","yes",NA,"4272A",-18.8458,145.9041,"adult","uncertain",30,35,"individual","CTmax",39.36,39.4,"std_dev",0.15055453,0.440454310910905,10,10,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 45",28.62,11.32,20.62,17.3,"upper",0.15055453,0.440454310910905,0.116381548411086,0.200338616620264,290
"467",398,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12617","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<9","yes",NA,"4105A",-18.7992,145.9086,"adult","uncertain",30,35,"individual","CTmax",42.0125,42.23125,"std_dev",0.60649265,0.375444181381646,16,16,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 47",29.275,12.1,21.375,17.175,"upper",0.60649265,0.375444181381646,0.422754519152153,0.127792521616618,290
"468",399,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12619","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<11","yes",NA,"3792A",-18.7921,145.8345,"adult","uncertain",30,35,"individual","CTmax",40.04,39.88,"std_dev",0.24083189,0.116619037896905,5,5,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 49",28.8,11.4,20.75,17.4,"upper",0.24083189,0.116619037896905,-0.763349662553654,0.429135135366039,290
"469",400,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12621","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<13","yes",NA,"3505B",-18.7788,145.825,"adult","uncertain",30,35,"individual","CTmax",38.8666667,39.4111111111111,"std_dev",0.57008771,0.57759078170545,9,9,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 51",28.65,11.325,20.65,17.325,"upper",0.57008771,0.57759078170545,0.903455459134059,0.244895326851087,290
"470",401,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12623","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<15","yes",NA,"4577A",-18.7736,145.9579,"adult","uncertain",30,35,"individual","CTmax",39.71,39.88,"std_dev",0.36651512,0.376533899905145,10,10,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 53",31.9,14.65,23.95,17.25,"upper",0.36651512,0.376533899905145,0.438154392808926,0.204799481798444,290
"471",402,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12625","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<17","yes",NA,"5821A",-18.6096,146.18,"adult","uncertain",30,35,"individual","CTmax",41.925,42.225,"std_dev",0.47434165,0.426781978465417,8,8,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 55",31.25,16.275,24.4,14.975,"upper",0.47434165,0.426781978465417,0.62853123143303,0.26234535965271,290
"472",403,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12627","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<19","yes",NA,"3498A",-18.6062,145.7915,"adult","uncertain",30,35,"individual","CTmax",41.2714286,42.1642857142857,"std_dev",0.69771999,0.393421174,14,14,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 57",28.85,12.075,21.075,16.775,"upper",0.69771999,0.393421174,1.53041268687581,0.184681482002686,290
"473",404,"CH/MK","NA","NA","Philips_et_al_2015","10.1111/1365-2435.12629","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<21","yes",NA,"2943A",-18.5614,145.7789,"adult","uncertain",30,35,"individual","CTmax",38.8,39.58,"std_dev",0.66164777,0.630343821523885,10,10,"supplemental data","initial acclimation to a terrarium with 21-40C - allowed to choose.  Heat shock is the initial thermal trial, which starts at 35 and ramps up to temp where can no longer right itself.  Estimated initial acclimation at 30 and heat shock at 59",28.875,12.25,21.175,16.625,"upper",0.66164777,0.630343821523885,1.15595962062075,0.233406066112642,290
