,primary,checked_by,needs_review,study,doi,taxon,phylum,common_name,number_of_populations,ecosystem,dispersal_mode,acclimation_time,envtl_data_reported,year,source_population,latitude,longitude,life_history_stage,sex,acclimation_temperature,measurement_level,thermal_limit_type,thermal_limit,thermal_limit_error_type,thermal_limit_error,n,figure_table,notes,max_temp,min_temp,mean_temp,temp_range,upper_lower
1145,MS,NA,NA,Brabec_et_al_2017,10.1111/1365-2664.12679,Artemisia_tridentata_tridentata,Tracheophyta ,sage,3,terrestrial,uncertain,1,no,uncertain,UTT_1,37.99,-112.51,seedling,uncertain,outdoor,population,LD50_low,-14.89,std_err,0.77,1,Table_4,NA,28.1,-8.875,7.975,36.975,lower
1146,MS,NA,NA,Brabec_et_al_2017,10.1111/1365-2664.12679,Artemisia_tridentata_vaseyana,Tracheophyta ,sage,2,terrestrial,uncertain,1,no,uncertain,IDV_2,43.68,-115.97,seedling,uncertain,outdoor,population,LD50_low,-15.5,std_err,0.37,1,Table_4,NA,32.025,-5.2,10.6,37.225,lower
1147,MS,NA,NA,Brabec_et_al_2017,10.1111/1365-2664.12679,Artemisia_tridentata_vaseyana,Tracheophyta ,sage,2,terrestrial,uncertain,1,no,uncertain,IDV_3,44.26,-114.64,seedling,uncertain,outdoor,population,LD50_low,-15.08,std_err,0.66,1,Table_4,NA,25.3,-10.2,5.1,35.5,lower
1148,MS,NA,NA,Brabec_et_al_2017,10.1111/1365-2664.12679,Artemisia_tridentata_wyomingensis,Tracheophyta ,sage,4,terrestrial,uncertain,1,no,uncertain,BOP_W,43.24,-116.33,seedling,uncertain,outdoor,population,LD50_low,-16.75,std_err,0.3,1,Table_4,NA,33.68333333,-4.3,11.85,37.98333333,lower
1149,MS,NA,NA,Brabec_et_al_2017,10.1111/1365-2664.12679,Artemisia_tridentata_wyomingensis,Tracheophyta ,sage,4,terrestrial,uncertain,1,no,uncertain,IDW_2,43.33,-116,seedling,uncertain,outdoor,population,LD50_low,-15.86,std_err,0.29,1,Table_4,NA,33.25,-4.525,11.525,37.775,lower
1150,MS,NA,NA,Brabec_et_al_2017,10.1111/1365-2664.12679,Artemisia_tridentata_wyomingensis,Tracheophyta ,sage,4,terrestrial,uncertain,1,no,uncertain,IDW_3,43.47,-116.85,seedling,uncertain,outdoor,population,LD50_low,-16.65,std_err,0.05,1,Table_4,NA,33.95,-4.075,12.125,38.025,lower
1151,MS,NA,NA,Brabec_et_al_2017,10.1111/1365-2664.12679,Artemisia_tridentata_wyomingensis,Tracheophyta ,sage,4,terrestrial,uncertain,1,no,uncertain,MTW_3,45.21,-108.78,seedling,uncertain,outdoor,population,LD50_low,-17.21,std_err,0.22,1,Table_4,NA,28.26666667,-9.316666667,7.316666667,37.58333333,lower
1152,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17,-84.568,adult,female,21,population,CTmax,47.8,std_err,0.374165739,5,raw_data,NA,29.22,-4.46,12.42,33.68,upper
1153,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.142,-84.526,adult,female,21,population,CTmax,46.8,std_err,0.374165739,5,raw_data,NA,29.325,-4.3,12.525,33.625,upper
1154,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.544,-81.376,adult,female,21,population,CTmax,47.2,std_err,0.374165739,5,raw_data,NA,25.78,-6.04,9.56,31.82,upper
1155,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.51333333,-81.60333333,adult,female,21,population,CTmax,47.5,std_err,0.5,6,raw_data,NA,26.75,-5.45,10.375,32.2,upper
1156,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.79666667,-83.94333333,adult,female,21,population,CTmax,47.66666667,std_err,0.666666667,3,raw_data,NA,29.64,-0.14,15,29.78,upper
1157,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.9,-83.96,adult,female,21,population,CTmax,46.75,std_err,0.25,4,raw_data,NA,29.675,-0.175,15.025,29.85,upper
1158,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17,-84.566,adult,female,23,population,CTmax,47.2,std_err,0.489897949,5,raw_data,NA,29.225,-4.45,12.425,33.675,upper
1159,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.136,-84.518,adult,female,23,population,CTmax,47.8,std_err,0.2,5,raw_data,NA,29.2,-4.4,12.4,33.6,upper
1160,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.566,-81.354,adult,female,23,population,CTmax,47,std_err,0,5,raw_data,NA,25.76666667,-6.033333333,9.566666667,31.8,upper
1161,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.51333333,-81.60333333,adult,female,23,population,CTmax,47.33333333,std_err,0.210818511,6,raw_data,NA,26.75,-5.45,10.375,32.2,upper
1162,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.74714286,-83.79571429,adult,female,23,population,CTmax,47.42857143,std_err,0.297380857,7,raw_data,NA,28.225,-1.275,13.675,29.5,upper
1163,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.9,-83.96,adult,female,23,population,CTmax,47.4,std_err,0.4,5,raw_data,NA,29.675,-0.175,15.025,29.85,upper
1164,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17,-84.565,adult,female,25,population,CTmax,47.5,std_err,0.5,4,raw_data,NA,29.24,-4.44,12.44,33.68,upper
1165,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.13857143,-84.51571429,adult,female,25,population,CTmax,47.42857143,std_err,0.297380857,7,raw_data,NA,29.24,-4.36,12.46,33.6,upper
1166,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.56285714,-81.35714286,adult,female,25,population,CTmax,47.57142857,std_err,0.297380857,7,raw_data,NA,25.76,-6.04,9.56,31.8,upper
1167,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.51,-81.61,adult,female,25,population,CTmax,47.55555556,std_err,0.293972368,9,raw_data,NA,26.76,-5.46,10.38,32.22,upper
1168,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.695,-83.81,adult,female,25,population,CTmax,48,std_err,0.40824829,4,raw_data,NA,28.8,-0.82,14.2,29.62,upper
1169,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.9,-83.96,adult,female,25,population,CTmax,47,std_err,0.316227766,5,raw_data,NA,29.675,-0.175,15.025,29.85,upper
1170,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17,-84.5675,adult,female,27,population,CTmax,47,std_err,0,4,raw_data,NA,29.225,-4.45,12.425,33.675,upper
1171,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.14,-84.51,adult,female,27,population,CTmax,47.4,std_err,0.4,5,raw_data,NA,29.24,-4.38,12.46,33.62,upper
1172,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.53142857,-81.38857143,adult,female,27,population,CTmax,47.57142857,std_err,0.202030509,7,raw_data,NA,25.9,-5.98,9.64,31.88,upper
1173,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.51571429,-81.59857143,adult,female,27,population,CTmax,47.57142857,std_err,0.202030509,7,raw_data,NA,26.68,-5.48,10.34,32.16,upper
1174,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.76,-83.85666667,adult,female,27,population,CTmax,47.33333333,std_err,0.333333333,6,raw_data,NA,29.55,-0.2,14.95,29.75,upper
1175,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.9,-83.96,adult,female,27,population,CTmax,47.33333333,std_err,0.333333333,3,raw_data,NA,29.675,-0.175,15.025,29.85,upper
1176,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17,-84.56333333,adult,female,29,population,CTmax,47.33333333,std_err,0.333333333,3,raw_data,NA,29.225,-4.45,12.425,33.675,upper
1177,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.1475,-84.53,adult,female,29,population,CTmax,47.25,std_err,0.25,4,raw_data,NA,29.46,-4.22,12.66,33.68,upper
1178,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.544,-81.376,adult,female,29,population,CTmax,47.8,std_err,0.2,5,raw_data,NA,25.78,-6.04,9.56,31.82,upper
1179,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.51333333,-81.60333333,adult,female,29,population,CTmax,48,std_err,0.25819889,6,raw_data,NA,26.75,-5.45,10.375,32.2,upper
1180,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.74,-83.788,adult,female,29,population,CTmax,47.4,std_err,0.678232998,5,raw_data,NA,28.96,-0.68,14.36,29.64,upper
1181,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.912,-83.952,adult,female,29,population,CTmax,47.6,std_err,0.244948974,5,raw_data,NA,29.52,-0.3,14.88,29.82,upper
1182,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17092767,-84.56699133,adult,female,21,population,CTmin,7.166666667,std_err,0.477260702,6,raw_data,NA,29.075,-4.6,12.275,33.675,lower
1183,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.1496268,-84.535818,adult,female,21,population,CTmin,5.6,std_err,0.979795897,5,raw_data,NA,29.54,-4.16,12.74,33.7,lower
1184,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.572007,-81.349941,adult,female,21,population,CTmin,4.666666667,std_err,0.614636297,6,raw_data,NA,25.75,-6,9.55,31.75,lower
1185,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.5126768,-81.605684,adult,female,21,population,CTmin,6,std_err,0.547722558,5,raw_data,NA,26.74,-5.46,10.36,32.2,lower
1186,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.71111833,-83.85056133,adult,female,21,population,CTmin,7,std_err,0.966091783,6,raw_data,NA,28.575,-1.025,14,29.6,lower
1187,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.898203,-83.95666,adult,female,21,population,CTmin,7.666666667,std_err,1.666666667,3,raw_data,NA,29.675,-0.175,15.025,29.85,lower
1188,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.169934,-84.5653625,adult,female,23,population,CTmin,6.666666667,std_err,0.421637021,6,raw_data,NA,29.24,-4.44,12.44,33.68,lower
1189,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.1417695,-84.5104695,adult,female,23,population,CTmin,9,std_err,5,2,raw_data,NA,29.25,-4.375,12.475,33.625,lower
1190,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.57726314,-81.34461886,adult,female,23,population,CTmin,4.571428571,std_err,0.611677742,7,raw_data,NA,25.74,-6,9.54,31.74,lower
1191,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.51161714,-81.60796543,adult,female,23,population,CTmin,5.857142857,std_err,0.553283335,7,raw_data,NA,26.75,-5.475,10.375,32.225,lower
1192,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.7888258,-83.839272,adult,female,23,population,CTmin,6.4,std_err,0.6,5,raw_data,NA,29.4,-0.32,14.78,29.72,lower
1193,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.91306375,-83.94830475,adult,female,23,population,CTmin,8.75,std_err,0.478713554,4,raw_data,NA,29.525,-0.3,14.875,29.825,lower
1194,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17092767,-84.56699133,adult,female,25,population,CTmin,7.333333333,std_err,1.452966315,3,raw_data,NA,29.075,-4.6,12.275,33.675,lower
1195,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.14613467,-84.524552,adult,female,25,population,CTmin,6,std_err,1,3,raw_data,NA,29.35,-4.325,12.55,33.675,lower
1196,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.5536105,-81.3685685,adult,female,25,population,CTmin,4.833333333,std_err,0.477260702,6,raw_data,NA,25.74,-6.08,9.52,31.82,lower
1197,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.508968,-81.613669,adult,female,25,population,CTmin,7,std_err,1.303840481,5,raw_data,NA,26.76666667,-5.466666667,10.38333333,32.23333333,lower
1198,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.72059833,-83.76725333,adult,female,25,population,CTmin,7,std_err,0,3,raw_data,NA,28.3,-1.225,13.75,29.525,lower
1199,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.898203,-83.95666,adult,female,25,population,CTmin,8.5,std_err,0.428174419,6,raw_data,NA,29.675,-0.175,15.025,29.85,lower
1200,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17092767,-84.56699133,adult,female,27,population,CTmin,8,std_err,1.154700538,3,raw_data,NA,29.075,-4.6,12.275,33.675,lower
1201,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.13690443,-84.51774014,adult,female,27,population,CTmin,5.714285714,std_err,0.644178536,7,raw_data,NA,29.15,-4.45,12.35,33.6,lower
1202,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.54572629,-81.37655171,adult,female,27,population,CTmin,5.571428571,std_err,0.480928807,7,raw_data,NA,25.78,-6.02,9.58,31.8,lower
1203,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.5126768,-81.605684,adult,female,27,population,CTmin,6.6,std_err,0.871779789,5,raw_data,NA,26.74,-5.46,10.36,32.2,lower
1204,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.7888258,-83.839272,adult,female,27,population,CTmin,8.6,std_err,0.509901951,5,raw_data,NA,29.4,-0.32,14.78,29.72,lower
1205,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.898203,-83.95666,adult,female,27,population,CTmin,10.5,std_err,1.5,2,raw_data,NA,29.675,-0.175,15.025,29.85,lower
1206,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.1714245,-84.56780575,adult,female,29,population,CTmin,6.75,std_err,1.030776406,4,raw_data,NA,29.1,-4.58,12.3,33.68,lower
1207,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.1422926,-84.5282332,adult,female,29,population,CTmin,6,std_err,0.948683298,5,raw_data,NA,29.43333333,-4.216666667,12.63333333,33.65,lower
1208,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.5425726,-81.379745,adult,female,29,population,CTmin,5.4,std_err,0.4,5,raw_data,NA,25.8,-6.033333333,9.566666667,31.83333333,lower
1209,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.51161714,-81.60796543,adult,female,29,population,CTmin,7.857142857,std_err,0.670059394,7,raw_data,NA,26.75,-5.475,10.375,32.225,lower
1210,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.74496529,-83.79297429,adult,female,29,population,CTmin,9.428571429,std_err,0.297380857,7,raw_data,NA,29,-0.65,14.375,29.65,lower
1211,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.898203,-83.95666,adult,female,29,population,CTmin,11.2,std_err,1.113552873,5,raw_data,NA,29.675,-0.175,15.025,29.85,lower
1212,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17084655,-84.56685837,adult,uncertain,21,population,CTmax,46.71428571,std_err,0.087029671,11,raw_data,NA,29.075,-4.6,12.275,33.675,upper
1213,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.14345981,-84.52711486,adult,uncertain,21,population,CTmax,46.78481013,std_err,0.10759971,8,raw_data,NA,29.38,-4.26,12.58,33.64,upper
1214,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.56740788,-81.35459788,adult,uncertain,21,population,CTmax,46.875,std_err,0.0802981,8,raw_data,NA,25.76666667,-6.033333333,9.566666667,31.8,upper
1215,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.51089967,-81.60951015,adult,uncertain,21,population,CTmax,46.98958333,std_err,0.090678234,10,raw_data,NA,26.76,-5.46,10.38,32.22,upper
1216,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.72657913,-83.86933689,adult,uncertain,21,population,CTmax,47.48684211,std_err,0.126343199,8,raw_data,NA,29.22,-0.48,14.6,29.7,upper
1217,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.9058239,-83.95237526,adult,uncertain,21,population,CTmax,47.23076923,std_err,0.079381301,8,raw_data,NA,29.6,-0.24,14.94,29.84,upper
1218,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17062192,-84.56649015,adult,uncertain,23,population,CTmax,47.04807692,std_err,0.077752945,11,raw_data,NA,29.2,-4.48,12.4,33.68,upper
1219,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.13745474,-84.51782682,adult,uncertain,23,population,CTmax,46.76470588,std_err,0.116876316,7,raw_data,NA,29.24,-4.36,12.44,33.6,upper
1220,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.56405176,-81.35799614,adult,uncertain,23,population,CTmax,46.93243243,std_err,0.086759681,8,raw_data,NA,25.75,-6.05,9.55,31.8,upper
1221,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.51109949,-81.60907992,adult,uncertain,23,population,CTmax,47.14942529,std_err,0.085782614,9,raw_data,NA,26.75,-5.475,10.375,32.225,upper
1222,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.76194831,-83.81090101,adult,uncertain,23,population,CTmax,47.45454545,std_err,0.088823743,10,raw_data,NA,29.2,-0.48,14.6,29.68,upper
1223,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.90563338,-83.95248238,adult,uncertain,23,population,CTmax,47.3125,std_err,0.070247641,8,raw_data,NA,29.6,-0.24,14.94,29.84,upper
1224,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_rural,39.17056158,-84.56639124,adult,uncertain,25,population,CTmax,47.42105263,std_err,0.070743316,8,raw_data,NA,29.2,-4.48,12.4,33.68,upper
1225,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cin_urban,39.13682111,-84.521299,adult,uncertain,25,population,CTmax,47.27777778,std_err,0.086588524,9,raw_data,NA,29.24,-4.36,12.44,33.6,upper
1226,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_rural,41.55862773,-81.36348827,adult,uncertain,25,population,CTmax,47.27272727,std_err,0.052936923,9,raw_data,NA,25.7,-6.116666667,9.483333333,31.81666667,upper
1227,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Cle_urban,41.508968,-81.613669,adult,uncertain,25,population,CTmax,47.43010753,std_err,0.077050965,10,raw_data,NA,26.76666667,-5.466666667,10.38333333,32.23333333,upper
1228,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_rural,35.74090243,-83.82867771,adult,uncertain,25,population,CTmax,47.72857143,std_err,0.17846995,7,raw_data,NA,29.33333333,-0.383333333,14.71666667,29.71666667,upper
1229,MS,NA,NA,Diamond_et_al_2018,10.1098/rspb.2018.0036,Temnothorax_curvispinosus,Arthropoda,ant,3,terrestrial,direct,1,yes,2016,Knx_urban,35.898203,-83.95666,adult,uncertain,25,population,CTmax,47.58571429,std_err,0.074746936,7,raw_data,NA,29.675,-0.175,15.025,29.85,upper
