"","primary","checked_by","needs_review","study","doi","taxon","phylum","common_name","number_of_populations","ecosystem","dispersal_mode","acclimation_time","envtl_data_reported","year","source_population","latitude","longitude","life_history_stage","sex","acclimation_temperature","measurement_level","thermal_limit_type","thermal_limit","thermal_limit_error_type","thermal_limit_error","n","figure_table","notes","max_temp","min_temp","mean_temp","temp_range","upper_lower"
"1277","MS",NA,NA,"Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.511286,-81.608678375,"adult","uncertain","27","population","CTmin",5.3875,"std_err",0.13721201141281,8,"raw_data",NA,26.75,-5.475,10.375,32.225,"lower"
"1278","MS",NA,NA,"Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.7442338539325,-83.8236566292134,"adult","uncertain","27","population","CTmin",6.9438202247191,"std_err",0.130175836298154,9,"raw_data",NA,29.275,-0.425,14.675,29.7,"lower"
"1279","MS",NA,NA,"Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.9066948571428,-83.9518855714285,"adult","uncertain","27","population","CTmin",8.67142857142857,"std_err",0.193819010760731,7,"raw_data",NA,29.575,-0.25,14.925,29.825,"lower"
"1280","MS",NA,NA,"Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17067925,-84.566584125,"adult","uncertain","29","population","CTmin",5.6125,"std_err",0.142861522310809,8,"raw_data",NA,29.2,-4.48,12.4,33.68,"lower"
"1281","MS",NA,NA,"Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.1443879189189,-84.5341239459459,"adult","uncertain","29","population","CTmin",4.86486486486486,"std_err",0.160206646824976,8,"raw_data",NA,29.525,-4.15,12.725,33.675,"lower"
"1282","MS",NA,NA,"Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.5462519,-81.3760195,"adult","uncertain","29","population","CTmin",5.02222222222222,"std_err",0.128350504982578,10,"raw_data",NA,25.78,-6.04,9.56,31.82,"lower"
"1283","MS",NA,NA,"Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.510460045977,-81.6104566436781,"adult","uncertain","29","population","CTmin",6.94252873563218,"std_err",0.190916641016217,9,"raw_data",NA,26.76,-5.46,10.38,32.22,"lower"
"1284","MS",NA,NA,"Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.747639707317,-83.7957973170731,"adult","uncertain","29","population","CTmin",7.51219512195121,"std_err",0.120527674568764,9,"raw_data",NA,28.225,-1.275,13.675,29.5,"lower"
"1285","MS",NA,NA,"Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.898203,-83.95666,"adult","uncertain","29","population","CTmin",10.1304347826086,"std_err",0.170142414995006,7,"raw_data",NA,29.675,-0.175,15.025,29.85,"lower"
"1286","MS",NA,NA,"Kreyling_et_al_2014","10.1002/ece3.971","Fagus_sylvatica","Plant","tree",7,"terrestrial","uncertain","1","yes","2009","BG",42.32724,26.1704,"seedling","uncertain","outdoor","population","LD50_low",-27.293,"std_err",3.4,1,"figure_2",NA,29.02,-2,12.94,31.02,"lower"
"1287","MS",NA,NA,"Kreyling_et_al_2014","10.1002/ece3.971","Fagus_sylvatica","Plant","tree",7,"terrestrial","uncertain","1","yes","2009","ES",41.04632,-3.19296,"seedling","uncertain","outdoor","population","LD50_low",-31.744,"std_err",3.7,1,"figure_2",NA,28.26,-0.48,11.62,28.74,"lower"
"1288","MS",NA,NA,"Kreyling_et_al_2014","10.1002/ece3.971","Fagus_sylvatica","Plant","tree",7,"terrestrial","uncertain","1","yes","2009","PL",53.312,21.12,"seedling","uncertain","outdoor","population","LD50_low",-36.968,"std_err",6.3,1,"figure_2",NA,22.8,-5.1,7.7,27.9,"lower"
"1289","MS",NA,NA,"Kreyling_et_al_2014","10.1002/ece3.971","Fagus_sylvatica","Plant","tree",7,"terrestrial","uncertain","1","yes","2009","DE1",50.048,12.066,"seedling","uncertain","outdoor","population","LD50_low",-36.481,"std_err",6.23,1,"figure_2",NA,21.2833333333333,-4.98333333333333,7.21666666666667,26.2666666666667,"lower"
"1290","MS",NA,NA,"Kreyling_et_al_2014","10.1002/ece3.971","Fagus_sylvatica","Plant","tree",7,"terrestrial","uncertain","1","yes","2009","DE2",49.108,7.3,"seedling","uncertain","outdoor","population","LD50_low",-29.979,"std_err",1.4,1,"figure_2",NA,23.3,-1.5,9.6,24.8,"lower"
"1291","MS",NA,NA,"Kreyling_et_al_2014","10.1002/ece3.971","Fagus_sylvatica","Plant","tree",7,"terrestrial","uncertain","1","yes","2009","DE3",49.1176,8.0438,"seedling","uncertain","outdoor","population","LD50_low",-25.96,"std_err",3.7,1,"figure_2",NA,24.5,-0.733333333333333,10.7,25.2333333333333,"lower"
"1292","MS",NA,NA,"Kreyling_et_al_2014","10.1002/ece3.971","Fagus_sylvatica","Plant","tree",7,"terrestrial","uncertain","1","yes","2009","DE4",47.28128,10.06744,"seedling","uncertain","outdoor","population","LD50_low",-32.485,"std_err",2.16,1,"figure_2",NA,18.44,-8.36,4.42,26.8,"lower"
"1293","MS",NA,NA,"Llewelyn_et_al_2018","10.1111/1749-4877.12309","Lampropholis_coggeri","Chordata","lizard",2,"terrestrial","direct","1","yes","2013","Pal",-19.02,146.15,"adult","uncertain","21","population","CTmin",12.47,"std_err",0.06,1,"figure_3",NA,27.1,10.325,19.375,16.775,"lower"
"1294","MS",NA,NA,"Llewelyn_et_al_2018","10.1111/1749-4877.12309","Lampropholis_coggeri","Chordata","lizard",2,"terrestrial","direct","1","yes","2013","HR",-19.36,146.48,"adult","uncertain","21","population","CTmin",12.6,"std_err",0.01,1,"figure_3",NA,31.95,14.075,23.85,17.875,"lower"
"1295","MS",NA,NA,"Llewelyn_et_al_2018","10.1111/1749-4877.12309","Lampropholis_coggeri","Chordata","lizard",2,"terrestrial","direct","1","yes","2013","Pal",-19.02,146.15,"adult","uncertain","21","population","CTmax",39.13,"std_err",0.04,1,"figure_3",NA,27.1,10.325,19.375,16.775,"upper"
"1296","MS",NA,NA,"Llewelyn_et_al_2018","10.1111/1749-4877.12309","Lampropholis_coggeri","Chordata","lizard",2,"terrestrial","direct","1","yes","2013","HR",-19.36,146.48,"adult","uncertain","21","population","CTmax",38.92,"std_err",0.03,1,"figure_3",NA,31.95,14.075,23.85,17.875,"upper"
"1297","MS",NA,NA,"Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Kentucky",37.5666666666667,-84.3,"larvae","uncertain","20","population","CTmax",36.7,"CI",0.3,10,"figure_2",NA,28.9,-2.275,13.525,31.175,"upper"
"1298","MS",NA,NA,"Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Ohio",38.8,-83.4,"larvae","uncertain","20","population","CTmax",35.9,"CI",0.4,10,"figure_2",NA,28.8,-3.725,12.575,32.525,"upper"
"1299","MS",NA,NA,"Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","NY-R",42.5166666666667,-74.1166666666667,"larvae","uncertain","20","population","CTmax",33.8,"CI",0.8,10,"figure_2",NA,25.05,-9.375,7.875,34.425,"upper"
"1300","MS",NA,NA,"Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Michigan",42.75,-83.2166666666667,"larvae","uncertain","20","population","CTmax",33.9,"CI",0.4,10,"figure_2",NA,26.5,-8.1,8.8,34.6,"upper"
"1301","MS",NA,NA,"Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Canada",45.5166666666667,-73.3,"larvae","uncertain","20","population","CTmax",31.3,"CI",0.6,10,"figure_2",NA,26.1,-13.1,7.4,39.2,"upper"
"1302","MS",NA,NA,"Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Kentucky",37.5666666666667,-84.3,"larvae","uncertain","15","population","CTmax",27.3,"CI",1.2,10,"figure_3",NA,28.9,-2.275,13.525,31.175,"upper"
"1303","MS",NA,NA,"Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Ohio",38.8,-83.4,"larvae","uncertain","15","population","CTmax",26,"CI",0.8,10,"figure_4",NA,28.8,-3.725,12.575,32.525,"upper"
"1304","MS",NA,NA,"Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","NY-R",42.5166666666667,-74.1166666666667,"larvae","uncertain","15","population","CTmax",26.1,"CI",0.8,10,"figure_5",NA,25.05,-9.375,7.875,34.425,"upper"
"1305","MS",NA,NA,"Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Michigan",42.75,-83.2166666666667,"larvae","uncertain","15","population","CTmax",27.1,"CI",0.8,10,"figure_6",NA,26.5,-8.1,8.8,34.6,"upper"
"1306","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Wizard_BC",48.857778,-125.160556,"adult","male","20","population","LD50_high",35.64857881,"std_err",0.5581395349,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",18.625,5.075,10.75,13.55,"upper"
"1307","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Friday_Harbor_Labs",48.546111,-123.011111,"adult","male","20","population","LD50_high",36.43410853,"std_err",0.3204134367,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",23.34,3.22,11.12,20.12,"upper"
"1308","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Sunset_Beach",48.553889,-122.690278,"adult","male","20","population","LD50_high",35.89664083,"std_err",0.3204134367,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",24.025,2.575,11.025,21.45,"upper"
"1309","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Strawberry_Hill",44.254444,-124.1125,"adult","male","20","population","LD50_high",35.82428941,"std_err",0.2583979328,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",20.275,5.65,11.95,14.625,"upper"
"1310","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Santa_Cruz",36.949444,-122.046667,"adult","male","20","population","LD50_high",37.0749354,"std_err",0.3720930233,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",22.14,7.8,14.48,14.34,"upper"
"1311","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Catalina_Island",33.446667,-118.485,"adult","male","20","population","LD50_high",38.2118863,"std_err",0.2480620155,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",25.35,11.1,17.6,14.25,"upper"
"1312","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Abalone_Cove",33.7375,-118.375,"adult","male","20","population","LD50_high",40.05167959,"std_err",0.4651162791,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",29.4,9.175,18.5,20.225,"upper"
"1313","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Royal_Palms",33.716111,-118.319722,"adult","male","20","population","LD50_high",38.0878553,"std_err",0.3824289406,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",29.6,9.35,18.65,20.25,"upper"
"1314","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"La_Jolla",32.840556,-117.282222,"adult","male","20","population","LD50_high",38.19121447,"std_err",0.3720930233,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",28.55,10.2,18.5,18.35,"upper"
"1315","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"San_Diego",32.746389,-117.255,"adult","male","20","population","LD50_high",37.48837209,"std_err",0.2997416021,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",28.3666666666667,10.2,18.3666666666667,18.1666666666667,"upper"
"1316","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Punta_Morro",31.861389,-116.668611,"adult","male","20","population","LD50_high",37.25064599,"std_err",0.4754521964,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",30.35,10.3,19.3,20.05,"upper"
"1317","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Los_Morros_Colorados",29.383056,-115,"adult","male","20","population","LD50_high",38.20155039,"std_err",0.2894056848,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",31.825,12.325,21.725,19.5,"upper"
"1318","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"El_Cuervito",29.313889,-114.909722,"adult","male","20","population","LD50_high",40.09302326,"std_err",0.3720930233,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",31.975,12.5,21.825,19.475,"upper"
"1319","JMB",NA,NA,"Leong_et_al_2018","10.1093/jhered/esx061","Tigriopus_californicus","Arthropoda","copepod",14,"intertidal","uncertain","2+","yes",NA,"Playa_Altamira",28.529167,-114.087778,"adult","male","20","population","LD50_high",38.79069767,"std_err",0.2170542636,1,"1a","Study looked at a tidepool copepod species across latitudinal range on the west coast of NA. looked at temperature effects (LD50) as well as salinity effects. Modeled how LD50 changes over latitude as well as maximum mean monthly temperatures in the population's area.",34.85,11.775,22.575,23.075,"upper"
"1320","ARV",NA,NA,"Kuo_et_al_2009","10.3354/meps08102","Nucella_canaliculata","Mollusca","snail",7,"intertidal","direct","2+","no","2008","Fogarty_Creek",44.838,-124.059,"juvenile","uncertain","12.2","population","CTmax",34.88015,"std_err",0.183521,8,"Fig.3","They say they collected 7-8 independent sets of capsules - are those 7-8 pops?",20.8666666666667,5.7,12,15.1666666666667,"upper"
"1321","ARV",NA,NA,"Kuo_et_al_2009","10.3354/meps08102","Nucella_canaliculata","Mollusca","snail",7,"intertidal","direct","2+","no","2008","Strawberry_Hill",44.25,-124.115,"juvenile","uncertain","12.2","population","CTmax",34.10861,"std_err",0.157303,11,"Fig.3","They say they collected 7-8 independent sets of capsules - are those 7-8 pops?",20.125,5.475,11.775,14.65,"upper"
"1322","ARV",NA,NA,"Kuo_et_al_2009","10.3354/meps08102","Nucella_canaliculata","Mollusca","snail",7,"intertidal","direct","2+","no","2008","Cape_Arago",43.303,-124.402,"juvenile","uncertain","12.2","population","CTmax",34.09738,"std_err",0.168539,10,"Fig.3","They say they collected 7-8 independent sets of capsules - are those 7-8 pops?",20.1666666666667,6.4,12.3333333333333,13.7666666666667,"upper"
"1323","ARV",NA,NA,"Kuo_et_al_2009","10.3354/meps08102","Nucella_canaliculata","Mollusca","snail",7,"intertidal","direct","2+","no","2008","Van_Damme",39.279,-123.803,"juvenile","uncertain","12.2","population","CTmax",34.05243,"std_err",0.187266,8,"Fig.3","They say they collected 7-8 independent sets of capsules - are those 7-8 pops?",22.4,7.925,14.25,14.475,"upper"
"1324","ARV",NA,NA,"Kuo_et_al_2009","10.3354/meps08102","Nucella_canaliculata","Mollusca","snail",7,"intertidal","direct","2+","no","2008","Bodega_Head",38.319,-123.074,"juvenile","uncertain","12.2","population","CTmax",34.03371,"std_err",0.220974,6,"Fig.3","They say they collected 7-8 independent sets of capsules - are those 7-8 pops?",23.75,7.325,14.8,16.425,"upper"
"1325","ARV",NA,NA,"Kuo_et_al_2009","10.3354/meps08102","Nucella_canaliculata","Mollusca","snail",7,"intertidal","direct","2+","no","2008","Malpaso_Creek",36.483,-121.941,"juvenile","uncertain","12.2","population","CTmax",32.99251,"std_err",0.310861,3,"Fig.3","They say they collected 7-8 independent sets of capsules - are those 7-8 pops?",22.1666666666667,7.96666666666667,14.6,14.2,"upper"
"1326","ARV",NA,NA,"Kuo_et_al_2009","10.3354/meps08102","Nucella_canaliculata","Mollusca","snail",7,"intertidal","direct","2+","no","2008","Soberanes_Point",36.447,-121.929,"juvenile","uncertain","12.2","population","CTmax",33.03745,"std_err",0.314607,3,"Fig.3","They say they collected 7-8 independent sets of capsules - are those 7-8 pops?",22.1666666666667,7.8,14.4333333333333,14.3666666666667,"upper"
"1327","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Rebun",45.43333,141,"uncertain","uncertain","4.5","population","CTmin",-12.5486,"CI",NA,60,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",19.925,-5.875,6.6,25.8,"lower"
"1328","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Abashiri",44.0365,141.66,"uncertain","uncertain","4.5","population","CTmin",-14.1545,"CI",NA,50,"Fig.6, Fig. 5","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear 5) acclimation time of 130-140 days, compared to rest from study whih were 7-10.",24.0666666666667,-6.63333333333333,8.16666666666667,30.7,"lower"
"1329","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Usujiri",41.937122,140.9333,"uncertain","uncertain","4.5","population","CTmin",-12.8942,"CI",NA,50,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",23.3,-4.075,9.1,27.375,"lower"
"1330","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Matsumae",41.4,141.2,"uncertain","uncertain","4.5","population","CTmin",-10.5402,"CI",NA,60,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",23.78,-2.34,10.2,26.12,"lower"
"1331","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Miyako",39.68333,141.9667,"uncertain","uncertain","4.5","population","CTmin",-11.595,"CI",NA,60,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",25.45,-2,11.425,27.45,"lower"
"1332","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Kesennuma",38.9,141.6167,"uncertain","uncertain","4.5","population","CTmin",-11.7733,"CI",NA,70,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",26.45,-1,12.4,27.45,"lower"
"1333","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Teradomari",37.63333,138.7667,"uncertain","uncertain","4.5","population","CTmin",-11.7092,"CI",NA,60,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",28.325,0.5,13.625,27.825,"lower"
"1334","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Himi",36.88333,136.9833,"uncertain","uncertain","4.5","population","CTmin",-11.0192,"CI",NA,50,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",28.725,1.225,14.5,27.5,"lower"
"1335","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Hitachinaka",36.38333,140.6167,"uncertain","uncertain","4.5","population","CTmin",-11.0425,"CI",NA,60,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",27.9,2.7,15.325,25.2,"lower"
"1336","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Sagazeki",33.21667,131.8667,"uncertain","uncertain","4.5","population","CTmin",-10.9988,"CI",NA,40,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",29.275,4.675,17.1,24.6,"lower"
"1337","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Saiki",32.95,131.9333,"uncertain","uncertain","4.5","population","CTmin",-11.2214,"CI",NA,40,"Fig.6","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear",29.1,5.125,17.325,23.975,"lower"
"1338","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Makurazaki",31.25,130.3,"uncertain","uncertain","4.5","population","CTmin",-10.9571,"CI",NA,40,"Fig.6, Fig. 5","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear 5) acclimation time of 130-140 days, compared to rest from study whih were 7-10.",29.1666666666667,9.06666666666667,19.4666666666667,20.1,"lower"
"1339","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Abashiri",44.0365,141.66,"uncertain","uncertain","4.5","population","CTmin",-13.02,"CI",NA,40,"table 2","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear 5) Winter collections only, other data avaialble from collections other times of year.",24.0666666666667,-6.63333333333333,8.16666666666667,30.7,"lower"
"1340","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Shichigahama",38.31667,141.05,"uncertain","uncertain","4.5","population","CTmin",-12.67,"CI",NA,40,"table 2","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear 5)",27.5,-0.1,13.4,27.6,"lower"
"1341","ARV",NA,NA,"Chiba_et_al_2016","10.1016/j.jembe.2016.04.009","Littorina_brevicula","Mollusca","snail",14,"intertidal","planktonic","<1","yes","2013","Miura",35.13333,139.65,"uncertain","uncertain","4.5","population","CTmin",-9.72,"CI",NA,70,"table 2","1) Mean error unit is in CI, measured as half an error bar 2) This is an LLD50 (lower thermal tolerance) study NOT an LD50 3) Duation of LLD50 unclear 4) Sample size unclear 5)",29.6,2.6,16.5,27,"lower"
